"","ano","id_regiao","regiao","sigla_uf","pib_corrente_1_000","pib_per_capita_1_00","servicos_gov_1_000"
"43951",2017,4,"Sul","RS",2824253,38819.75,1389567
"43952",2017,4,"Sul","RS",40299,22639.75,8369
"43953",2017,4,"Sul","RS",944571,30203.07,301320
"43954",2017,4,"Sul","RS",1276635,25201.06,720052
"43955",2017,4,"Sul","RS",2340762,29592.07,1355889
"43956",2017,4,"Sul","RS",80811,36799.11,15730
"43957",2017,4,"Sul","RS",1288248,30431.3,478569
"43958",2017,4,"Sul","RS",321713,29111.63,90517
"43959",2017,4,"Sul","RS",93393,45358.37,19077
"43960",2017,4,"Sul","RS",535121,37332.31,246358
"43961",2017,4,"Sul","RS",524974,35620.4,231828
"43962",2017,4,"Sul","RS",66646,27003.97,11632
"43963",2017,4,"Sul","RS",1762674,28064.48,792949
"43964",2017,4,"Sul","RS",63680,20675.27,16086
"43965",2017,4,"Sul","RS",447033,23064.32,154951
"43966",2017,4,"Sul","RS",574174,26485.24,193284
"43967",2017,4,"Sul","RS",1742748,27681.56,780607
"43968",2017,4,"Sul","RS",562845,23685.76,281068
"43969",2017,4,"Sul","RS",120807,25006.71,42604
"43970",2017,4,"Sul","RS",73452,27759.7,33615
"43971",2017,4,"Sul","RS",81906,28819.81,22008
"43972",2017,4,"Sul","RS",51100,18828.4,13213
"43973",2017,4,"Sul","RS",49053,22730.92,14834
"43974",2017,4,"Sul","RS",115497,25423.13,31861
"43975",2017,4,"Sul","RS",101098,45849.65,21491
"43976",2017,4,"Sul","RS",422275,15521.39,140632
"43977",2017,4,"Sul","RS",258448,36314.12,119956
"43978",2017,4,"Sul","RS",62529,27210.13,13236
"43979",2017,4,"Sul","RS",86783,24823.54,26148
"43980",2017,4,"Sul","RS",7932255,34351.55,3719455
"43981",2017,4,"Sul","RS",1093313,24524.74,450737
"43982",2017,4,"Sul","RS",1142698,32595.44,561482
"43983",2017,4,"Sul","RS",750822,35144.26,281410
"43984",2017,4,"Sul","RS",227247,39322.89,86969
"43985",2017,4,"Sul","RS",158740,47972.28,36531
"43986",2017,4,"Sul","RS",428359,55243.6,132186
"43987",2017,4,"Sul","RS",131303,23128.93,37701
"43988",2017,4,"Sul","RS",149744,23844.63,42299
"43989",2017,4,"Sul","RS",73108,20090.12,19677
"43990",2017,4,"Sul","RS",58529,29293.81,17217
"43991",2017,4,"Sul","RS",91612,30629.3,17994
"43992",2017,4,"Sul","RS",370250,22087.33,154319
"43993",2017,4,"Sul","RS",641891,25709.6,322095
"43994",2017,4,"Sul","RS",824804,33799.27,332108
"43995",2017,4,"Sul","RS",87610,24465.3,29719
"43996",2017,4,"Sul","RS",54928,24250.64,11794
"43997",2017,4,"Sul","RS",52905,19168.55,8161
"43998",2017,4,"Sul","RS",68796,31938.79,20050
"43999",2017,4,"Sul","RS",227905,25848.38,62598
"44000",2017,4,"Sul","RS",3089008,38463.07,989048
"44001",2017,4,"Sul","RS",3083371,22106.82,1221774
"44002",2017,4,"Sul","RS",853505,36477.67,418059
"44003",2017,4,"Sul","RS",314504,28221.82,140172
"44004",2017,4,"Sul","RS",90128,29550.2,27046
"44005",2017,4,"Sul","RS",131734,17734.8,26822
"44006",2017,4,"Sul","RS",215257,41781.23,82379
"44007",2017,4,"Sul","RS",80300,27882.01,20145
"44008",2017,4,"Sul","RS",83668,15135.37,16157
"44009",2017,4,"Sul","RS",619437,38274.65,259451
"44010",2017,4,"Sul","RS",42043,19127.71,8104
"44011",2017,4,"Sul","RS",280183,46196.67,67316
"44012",2017,4,"Sul","RS",216641,34294.97,91631
"44013",2017,4,"Sul","RS",62059,29356.38,9771
"44014",2017,4,"Sul","RS",93042,24054.21,29151
"44015",2017,4,"Sul","RS",48424,19518.07,14186
"44016",2017,4,"Sul","RS",197185,18945.56,64407
"44017",2017,4,"Sul","RS",374504,24936.98,197329
"44018",2017,4,"Sul","RS",867908,27674.77,383608
"44019",2017,4,"Sul","RS",69121,15271.99,19760
"44020",2017,4,"Sul","RS",969699,43923.47,338363
"44021",2017,4,"Sul","RS",415412,38414.27,194021
"44022",2017,4,"Sul","RS",362052,20777.72,140456
"44023",2017,4,"Sul","RS",1275866,22172.02,691698
"44024",2017,4,"Sul","RS",663515,24387.65,247346
"44025",2017,4,"Sul","RS",108949,35133.56,44332
"44026",2017,4,"Sul","RS",82150,14756.57,24537
"44027",2017,4,"Sul","RS",399270,28502.99,224358
"44028",2017,4,"Sul","RS",208097,19298.61,110789
"44029",2017,4,"Sul","RS",1294740,41974.31,511848
"44030",2017,4,"Sul","RS",105293,35740.91,45688
"44031",2017,4,"Sul","RS",124017,19704,37735
"44032",2017,4,"Sul","RS",65416,22025.54,17990
"44033",2017,4,"Sul","RS",1107111,29472.67,680514
"44034",2017,4,"Sul","RS",951927,20031.72,556833
"44035",2017,4,"Sul","RS",61335,25652.46,7006
"44036",2017,4,"Sul","RS",72121,25296.9,19444
"44037",2017,4,"Sul","RS",231086,21192.75,120960
"44038",2017,4,"Sul","RS",915626,34436.27,245991
"44039",2017,4,"Sul","RS",980796,40037.39,548463
"44040",2017,4,"Sul","RS",51204,17668.66,9897
"44041",2017,4,"Sul","RS",124196,27865.4,40981
"44042",2017,4,"Sul","RS",786603,31934.21,408084
"44043",2017,4,"Sul","RS",163437,27417.71,50784
"44044",2017,4,"Sul","RS",8762414,309746.32,1846196
"44045",2017,4,"Sul","RS",201850,33839.14,96726
"44046",2017,4,"Sul","RS",84803,18419.43,18112
"44047",2017,4,"Sul","RS",45021,28620.87,9487
"44048",2017,4,"Sul","RS",1087289,45867.51,441619
"44049",2017,4,"Sul","RS",448417,100272.24,71627
"44050",2017,4,"Sul","RS",266777,31407.72,120928
"44051",2017,4,"Sul","RS",97356,27156.56,24499
"44052",2017,4,"Sul","RS",58189,26070.16,11837
"44053",2017,4,"Sul","RS",50886,37034.58,7362
"44054",2017,4,"Sul","RS",59700,24199.45,11312
"44055",2017,4,"Sul","RS",2801210,21583.63,1375703
"44056",2017,4,"Sul","RS",2192253,33522.22,1059924
"44057",2017,4,"Sul","RS",76569,22123.42,13116
"44058",2017,4,"Sul","RS",226335,19300.33,53822
"44059",2017,4,"Sul","RS",123043,21823.86,37993
"44060",2017,4,"Sul","RS",56958,27110.16,13892
"44061",2017,4,"Sul","RS",2767040,39259.37,1101951
"44062",2017,4,"Sul","RS",610087,23443.23,263243
"44063",2017,4,"Sul","RS",1416064,56477.63,500215
"44064",2017,4,"Sul","RS",63367,32396.3,11826
"44065",2017,4,"Sul","RS",127060,24411.12,40220
"44066",2017,4,"Sul","RS",3454775,13616.65,1558234
"44067",2017,4,"Sul","RS",91130,17688.32,18649
"44068",2017,4,"Sul","RS",137430,45044.21,46950
"44069",2017,4,"Sul","RS",155477,45972.05,31783
"44070",2017,4,"Sul","RS",95477,43696.56,19390
"44071",2017,4,"Sul","RS",205674,46669.92,72146
"44072",2017,4,"Sul","RS",119809,27416.27,30853
"44073",2017,4,"Sul","RS",76833,26706.08,21111
"44074",2017,4,"Sul","RS",50929,31613.48,11377
"44075",2017,4,"Sul","RS",67382,23380.18,16432
"44076",2017,4,"Sul","RS",85543,24998.05,17413
"44077",2017,4,"Sul","RS",153357,51513.86,34326
"44078",2017,4,"Sul","RS",484248,33054.45,269897
"44079",2017,5,"Centro-oeste","MS",1488597,99292.77,152779
"44080",2017,5,"Centro-oeste","MS",164084,31627.69,27127
"44081",2017,5,"Centro-oeste","MS",902582,23465.01,309024
"44082",2017,5,"Centro-oeste","MS",420613,16855.54,136547
"44083",2017,5,"Centro-oeste","MS",204706,22931.13,44240
"44084",2017,5,"Centro-oeste","MS",721712,69010.47,107142
"44085",2017,5,"Centro-oeste","MS",231105,26238.09,71356
"44086",2017,5,"Centro-oeste","MS",1036425,41337.94,268556
"44087",2017,5,"Centro-oeste","MS",918064,19335,356336
"44088",2017,5,"Centro-oeste","MS",477802,40591.44,115742
"44089",2017,5,"Centro-oeste","MS",327142,48144.55,63981
"44090",2017,5,"Centro-oeste","MS",792213,35384.04,243372
"44091",2017,5,"Centro-oeste","MS",339171,30153.93,76209
"44092",2017,5,"Centro-oeste","MS",515719,21195.97,156065
"44093",2017,5,"Centro-oeste","MS",209389,26776.05,52510
"44094",2017,5,"Centro-oeste","MS",681895,31741.15,286092
"44095",2017,5,"Centro-oeste","MS",519080,43752.57,80681
"44096",2017,5,"Centro-oeste","MS",1183687,40409.9,344243
"44097",2017,5,"Centro-oeste","MS",408816,29853.64,124292
"44098",2017,5,"Centro-oeste","MS",27042476,30933.62,14158988
"44099",2017,5,"Centro-oeste","MS",117228,19629.53,16149
"44100",2017,5,"Centro-oeste","MS",553370,25444.63,233864
"44101",2017,5,"Centro-oeste","MS",1486531,62094.02,639360
"44102",2017,5,"Centro-oeste","MS",107551,18769.81,20165
"44103",2017,5,"Centro-oeste","MS",192827,12841.43,41234
"44104",2017,5,"Centro-oeste","MS",2869983,26114.74,1127531
"44105",2017,5,"Centro-oeste","MS",1482228,73526.88,329935
"44106",2017,5,"Centro-oeste","MS",840011,25208.13,373339
"44107",2017,5,"Centro-oeste","MS",264111,20677.31,90399
"44108",2017,5,"Centro-oeste","MS",186813,16781.64,42378
"44109",2017,5,"Centro-oeste","MS",119982,20590.74,38405
"44110",2017,5,"Centro-oeste","MS",8329689,38197.49,4380233
"44111",2017,5,"Centro-oeste","MS",353752,28939.16,102255
"44112",2017,5,"Centro-oeste","MS",470705,24540.15,184605
"44113",2017,5,"Centro-oeste","MS",96498,31878.95,15387
"44114",2017,5,"Centro-oeste","MS",190015,19077.79,64390
"44115",2017,5,"Centro-oeste","MS",233581,23379.17,72153
"44116",2017,5,"Centro-oeste","MS",382632,24159.14,98035
"44117",2017,5,"Centro-oeste","MS",262186,34416.69,54037
"44118",2017,5,"Centro-oeste","MS",648882,27566.24,213224
"44119",2017,5,"Centro-oeste","MS",614872,29794.63,154024
"44120",2017,5,"Centro-oeste","MS",1091462,47411.58,264961
"44121",2017,5,"Centro-oeste","MS",123782,14008.82,16751
"44122",2017,5,"Centro-oeste","MS",191747,27318.29,41664
"44123",2017,5,"Centro-oeste","MS",528355,20512.28,230012
"44124",2017,5,"Centro-oeste","MS",270487,67201.77,32804
"44125",2017,5,"Centro-oeste","MS",250998,38302.8,48380
"44126",2017,5,"Centro-oeste","MS",294878,13053.49,122589
"44127",2017,5,"Centro-oeste","MS",427607,59580.2,90475
"44128",2017,5,"Centro-oeste","MS",2386846,53048.1,828642
"44129",2017,5,"Centro-oeste","MS",500881,18197.3,179235
"44130",2017,5,"Centro-oeste","MS",463454,25600.95,170767
"44131",2017,5,"Centro-oeste","MS",1481033,27845.24,547585
"44132",2017,5,"Centro-oeste","MS",253276,17973.03,60827
"44133",2017,5,"Centro-oeste","MS",1434427,69055.81,299996
"44134",2017,5,"Centro-oeste","MS",2008457,38165.45,720324
"44135",2017,5,"Centro-oeste","MS",185797,45978.05,40688
"44136",2017,5,"Centro-oeste","MS",618054,115524.04,77949
"44137",2017,5,"Centro-oeste","MS",1192607,28562.02,474775
"44138",2017,5,"Centro-oeste","MS",159638,11524.52,28932
"44139",2017,5,"Centro-oeste","MS",206438,26869.5,58758
"44140",2017,5,"Centro-oeste","MS",2642105,29490.41,928155
"44141",2017,5,"Centro-oeste","MS",321355,19038.73,65307
"44142",2017,5,"Centro-oeste","MS",967028,40493.63,139569
"44143",2017,5,"Centro-oeste","MS",2077345,57474.14,489758
"44144",2017,5,"Centro-oeste","MS",87575,18116.45,22275
"44145",2017,5,"Centro-oeste","MS",446401,22811.65,133959
"44146",2017,5,"Centro-oeste","MS",176279,32974.08,43057
"44147",2017,5,"Centro-oeste","MS",441579,57110.61,38635
"44148",2017,5,"Centro-oeste","MS",1412971,54559.09,573196
"44149",2017,5,"Centro-oeste","MS",206944,19179.26,63925
"44150",2017,5,"Centro-oeste","MS",1757882,271194.45,33345
"44151",2017,5,"Centro-oeste","MS",1632387,29910.9,519193
"44152",2017,5,"Centro-oeste","MS",648634,35265.27,149761
"44153",2017,5,"Centro-oeste","MS",193502,17148.39,43062
"44154",2017,5,"Centro-oeste","MS",109311,30619.25,19069
"44155",2017,5,"Centro-oeste","MS",466114,22350.23,97815
"44156",2017,5,"Centro-oeste","MS",10135687,86278.06,2225541
"44157",2017,5,"Centro-oeste","MS",214380,35487.51,43492
"44158",2017,5,"Centro-oeste","MT",71751,13617.57,16143
"44159",2017,5,"Centro-oeste","MT",985660,40229.37,456217
"44160",2017,5,"Centro-oeste","MT",1491733,29722.32,741166
"44161",2017,5,"Centro-oeste","MT",839473,46216.3,248115
"44162",2017,5,"Centro-oeste","MT",108881,16838.99,26750
"44163",2017,5,"Centro-oeste","MT",535501,46436.1,190939
"44164",2017,5,"Centro-oeste","MT",115527,10578.4,27065
"44165",2017,5,"Centro-oeste","MT",969014,94574.87,199152
"44166",2017,5,"Centro-oeste","MT",141799,14627.5,43866
"44167",2017,5,"Centro-oeste","MT",69030,22737.15,14091
"44168",2017,5,"Centro-oeste","MT",19543,20991.46,4189
"44169",2017,5,"Centro-oeste","MT",417617,25742.26,146780
"44170",2017,5,"Centro-oeste","MT",169760,17954.57,72616
"44171",2017,5,"Centro-oeste","MT",709642,33227.59,133387
"44172",2017,5,"Centro-oeste","MT",84816,10774.44,15694
"44173",2017,5,"Centro-oeste","MT",1309168,38912.37,290145
"44174",2017,5,"Centro-oeste","MT",1754791,29755.33,877400
"44175",2017,5,"Centro-oeste","MT",268564,42860.56,49169
"44176",2017,5,"Centro-oeste","MT",771303,41272.61,223809
"44177",2017,5,"Centro-oeste","MT",1816340,19900.52,854785
"44178",2017,5,"Centro-oeste","MT",254736,16556.35,63518
"44179",2017,5,"Centro-oeste","MT",2934609,87467.11,953653
"44180",2017,5,"Centro-oeste","MT",2427577,60791.25,687646
"44181",2017,5,"Centro-oeste","MT",1239254,190303.12,366232
"44182",2017,5,"Centro-oeste","MT",111307,24040.29,14819
"44183",2017,5,"Centro-oeste","MT",1162158,56123.91,533912
"44184",2017,5,"Centro-oeste","MT",162902,16071.64,47796
"44185",2017,5,"Centro-oeste","MT",135723,16054.29,33246
"44186",2017,5,"Centro-oeste","MT",693668,36414.93,153675
"44187",2017,5,"Centro-oeste","MT",409208,34927.24,106855
"44188",2017,5,"Centro-oeste","MT",137949,24923.04,25568
"44189",2017,5,"Centro-oeste","MT",850349,26328.24,374504
"44190",2017,5,"Centro-oeste","MT",528780,14622.93,134945
"44191",2017,5,"Centro-oeste","MT",561040,28147.72,220649
"44192",2017,5,"Centro-oeste","MT",724955,24598.94,327554
"44193",2017,5,"Centro-oeste","MT",88292,22873.51,32814
"44194",2017,5,"Centro-oeste","MT",201119,10761.36,35679
"44195",2017,5,"Centro-oeste","MT",23307786,39496.82,13098041
"44196",2017,5,"Centro-oeste","MT",104924,20781.18,16304
"44197",2017,5,"Centro-oeste","MT",474873,52097.99,54435
"44198",2017,5,"Centro-oeste","MT",1957561,91930.18,535740
"44199",2017,5,"Centro-oeste","MT",336308,42159.75,62559
"44200",2017,5,"Centro-oeste","MT",393885,29282.96,100868
"44201",2017,5,"Centro-oeste","MT",58207,16901.08,13880
"44202",2017,5,"Centro-oeste","MT",407268,55820.67,95698
"44203",2017,5,"Centro-oeste","MT",197328,37001.26,29980
"44204",2017,5,"Centro-oeste","MT",68123,22983.48,15756
"44205",2017,5,"Centro-oeste","MT",740740,21470.72,303977
"44206",2017,5,"Centro-oeste","MT",326071,22310.68,73320
"44207",2017,5,"Centro-oeste","MT",57092,21560.52,7370
"44208",2017,5,"Centro-oeste","MT",691925,96489.31,228177
"44209",2017,5,"Centro-oeste","MT",241219,37714.07,72861
"44210",2017,5,"Centro-oeste","MT",177019,46583.93,42279
"44211",2017,5,"Centro-oeste","MT",1093849,85530.49,229817
"44212",2017,5,"Centro-oeste","MT",937450,35198.83,314150
"44213",2017,5,"Centro-oeste","MT",264704,33104.5,35515
"44214",2017,5,"Centro-oeste","MT",273732,31190.93,53465
"44215",2017,5,"Centro-oeste","MT",787301,23257.83,280983
"44216",2017,5,"Centro-oeste","MT",1020955,25665.69,449751
"44217",2017,5,"Centro-oeste","MT",188748,12656.61,52849
"44218",2017,5,"Centro-oeste","MT",292113,26625.96,65376
"44219",2017,5,"Centro-oeste","MT",219432,37274.01,30728
"44220",2017,5,"Centro-oeste","MT",3721722,60501.06,1636619
"44221",2017,5,"Centro-oeste","MT",29646,14510.94,7243
"44222",2017,5,"Centro-oeste","MT",321398,20689.99,75930
"44223",2017,5,"Centro-oeste","MT",288470,27678.99,67941
"44224",2017,5,"Centro-oeste","MT",609651,38415.31,295608
"44225",2017,5,"Centro-oeste","MT",667642,24941.78,266928
"44226",2017,5,"Centro-oeste","MT",526852,35318.89,127855
"44227",2017,5,"Centro-oeste","MT",118630,20123.8,27753
"44228",2017,5,"Centro-oeste","MT",256235,20525.06,85662
"44229",2017,5,"Centro-oeste","MT",201794,13942.76,48266
"44230",2017,5,"Centro-oeste","MT",68837,18833.53,10368
"44231",2017,5,"Centro-oeste","MT",178510,28165,32447
"44232",2017,5,"Centro-oeste","MT",146299,40683.76,62685
"44233",2017,5,"Centro-oeste","MT",73313,19156.88,13828
"44234",2017,5,"Centro-oeste","MT",355232,28675.5,93768
"44235",2017,5,"Centro-oeste","MT",2785199,65369.52,1053038
"44236",2017,5,"Centro-oeste","MT",682535,35064.73,116453
"44237",2017,5,"Centro-oeste","MT",1026965,90465.59,248988
"44238",2017,5,"Centro-oeste","MT",582344,28215.72,205583
"44239",2017,5,"Centro-oeste","MT",186199,21328.68,46386
"44240",2017,5,"Centro-oeste","MT",64383,16610.58,14921
"44241",2017,5,"Centro-oeste","MT",289227,57091.85,49277
"44242",2017,5,"Centro-oeste","MT",597149,54864.85,88098
"44243",2017,5,"Centro-oeste","MT",770017,35629.14,207352
"44244",2017,5,"Centro-oeste","MT",34560,13835.2,7045
"44245",2017,5,"Centro-oeste","MT",716620,42241.06,164850
"44246",2017,5,"Centro-oeste","MT",499935,14865.74,183539
"44247",2017,5,"Centro-oeste","MT",69898,26842.59,10344
"44248",2017,5,"Centro-oeste","MT",502975,15600.49,194129
"44249",2017,5,"Centro-oeste","MT",85707,13418.98,21396
"44250",2017,5,"Centro-oeste","MT",22756,14587.18,5451
"44251",2017,5,"Centro-oeste","MT",1189255,27132.12,535170
"44252",2017,5,"Centro-oeste","MT",195993,16339.52,58520
"44253",2017,5,"Centro-oeste","MT",404714,76606.83,65059
"44254",2017,5,"Centro-oeste","MT",190909,16453.38,44031
"44255",2017,5,"Centro-oeste","MT",53825,18104.63,9059
"44256",2017,5,"Centro-oeste","MT",500488,31309.88,87078
"44257",2017,5,"Centro-oeste","MT",3491841,58891.29,1671389
"44258",2017,5,"Centro-oeste","MT",1612129,97633.77,804027
"44259",2017,5,"Centro-oeste","MT",365858,19827.53,148864
"44260",2017,5,"Centro-oeste","MT",38634,14600.91,10104
"44261",2017,5,"Centro-oeste","MT",290093,29613.38,80498
"44262",2017,5,"Centro-oeste","MT",73595,31722.08,11923
"44263",2017,5,"Centro-oeste","MT",82333,16404.22,31837
"44264",2017,5,"Centro-oeste","MT",310661,71252.47,106240
"44265",2017,5,"Centro-oeste","MT",67846,22244.68,9745
"44266",2017,5,"Centro-oeste","MT",42887,10974.21,7346
"44267",2017,5,"Centro-oeste","MT",683673,34654.95,182130
"44268",2017,5,"Centro-oeste","MT",238638,44061.65,65093
"44269",2017,5,"Centro-oeste","MT",51622,11368.01,12209
"44270",2017,5,"Centro-oeste","MT",64110,16634.63,8187
"44271",2017,5,"Centro-oeste","MT",9603781,43198.78,4563243
"44272",2017,5,"Centro-oeste","MT",282569,16712.12,76401
"44273",2017,5,"Centro-oeste","MT",83504,34491.63,15867
"44274",2017,5,"Centro-oeste","MT",56863,16989.18,11252
"44275",2017,5,"Centro-oeste","MT",572772,177273.96,243101
"44276",2017,5,"Centro-oeste","MT",111814,13891.71,17892
"44277",2017,5,"Centro-oeste","MT",371172,76137.94,40058
"44278",2017,5,"Centro-oeste","MT",482726,26246.51,83106
"44279",2017,5,"Centro-oeste","MT",559905,49593.02,160976
"44280",2017,5,"Centro-oeste","MT",2517356,103573.58,729110
"44281",2017,5,"Centro-oeste","MT",36068,22900.56,5321
"44282",2017,5,"Centro-oeste","MT",5628209,41422.26,3291103
"44283",2017,5,"Centro-oeste","MT",5733764,67279.54,2730757
"44284",2017,5,"Centro-oeste","MT",386267,41493.9,62853
"44285",2017,5,"Centro-oeste","MT",3015954,30517.21,1365007
"44286",2017,5,"Centro-oeste","MT",777242,59940.01,210597
"44287",2017,5,"Centro-oeste","MT",225796,23505.78,75337
"44288",2017,5,"Centro-oeste","MT",112169,30464.23,12053
"44289",2017,5,"Centro-oeste","MT",87277,24406.3,26751
"44290",2017,5,"Centro-oeste","MT",140899,40628.33,24108
"44291",2017,5,"Centro-oeste","MT",48836,16059.3,10148
"44292",2017,5,"Centro-oeste","MT",7895656,28814.9,4204863
"44293",2017,5,"Centro-oeste","MT",515430,47282.78,97734
"44294",2017,5,"Centro-oeste","MT",420614,16936.32,137027
"44295",2017,5,"Centro-oeste","MT",89165,20005.7,27073
"44296",2017,5,"Centro-oeste","MT",161511,51127.16,34908
"44297",2017,5,"Centro-oeste","MT",431411,52726.87,81660
"44298",2017,5,"Centro-oeste","MT",175209,19860.48,66431
"44299",2017,5,"Centro-oeste","GO",234042,28517.33,116209
"44300",2017,5,"Centro-oeste","GO",303443,16162.1,144140
"44301",2017,5,"Centro-oeste","GO",672439,30460.19,224078
"44302",2017,5,"Centro-oeste","GO",36218,14125.39,9831
"44303",2017,5,"Centro-oeste","GO",218891,38997.14,35610
"44304",2017,5,"Centro-oeste","GO",44389,22566.64,12103
"44305",2017,5,"Centro-oeste","GO",1783936,9110.55,826182
"44306",2017,5,"Centro-oeste","GO",781636,29198.21,379330
"44307",2017,5,"Centro-oeste","GO",39116,18887.56,13096
"44308",2017,5,"Centro-oeste","GO",692576,119739.93,133882
"44309",2017,5,"Centro-oeste","GO",165536,22030.3,71339
"44310",2017,5,"Centro-oeste","GO",119073,13773.6,53800
"44311",2017,5,"Centro-oeste","GO",58968,15708.14,8552
"44312",2017,5,"Centro-oeste","GO",63920,10621.52,18211
"44313",2017,5,"Centro-oeste","GO",58611,17198.08,12330
"44314",2017,5,"Centro-oeste","GO",14211153,37882.06,6247395
"44315",2017,5,"Centro-oeste","GO",17204,15278.93,4535
"44316",2017,5,"Centro-oeste","GO",385551,17729.76,126730
"44317",2017,5,"Centro-oeste","GO",12888083,23774.8,6538012
"44318",2017,5,"Centro-oeste","GO",88026,34972.78,18298
"44319",2017,5,"Centro-oeste","GO",310860,75032.51,44679
"44320",2017,5,"Centro-oeste","GO",49552,13281.08,14084
"44321",2017,5,"Centro-oeste","GO",236972,11917.7,121341
"44322",2017,5,"Centro-oeste","GO",105481,10801.96,37391
"44323",2017,5,"Centro-oeste","GO",119274,15171,37566
"44324",2017,5,"Centro-oeste","GO",125319,42380.34,19183
"44325",2017,5,"Centro-oeste","GO",209023,22874.04,89592
"44326",2017,5,"Centro-oeste","GO",57514,16807,16464
"44327",2017,5,"Centro-oeste","GO",47151,18905.76,10497
"44328",2017,5,"Centro-oeste","GO",70063,14980.38,11099
"44329",2017,5,"Centro-oeste","GO",806369,77275.39,129090
"44330",2017,5,"Centro-oeste","GO",955000,33492.31,336971
"44331",2017,5,"Centro-oeste","GO",154131,17325.82,55364
"44332",2017,5,"Centro-oeste","GO",800885,33373.01,293900
"44333",2017,5,"Centro-oeste","GO",88149,9738.12,31263
"44334",2017,5,"Centro-oeste","GO",96135,23204.14,15560
"44335",2017,5,"Centro-oeste","GO",104489,28992.58,20137
"44336",2017,5,"Centro-oeste","GO",110415,18981.47,33083
"44337",2017,5,"Centro-oeste","GO",310636,32578.45,103993
"44338",2017,5,"Centro-oeste","GO",38364,14852.52,11535
"44339",2017,5,"Centro-oeste","GO",79753,23532.91,7952
"44340",2017,5,"Centro-oeste","GO",210072,26474.11,42990
"44341",2017,5,"Centro-oeste","GO",241325,20107.1,87876
"44342",2017,5,"Centro-oeste","GO",25377,17946.91,6656
"44343",2017,5,"Centro-oeste","GO",901457,107894.33,76755
"44344",2017,5,"Centro-oeste","GO",844418,55237.68,174347
"44345",2017,5,"Centro-oeste","GO",622887,33660.47,152301
"44346",2017,5,"Centro-oeste","GO",2337684,27534.56,1257226
"44347",2017,5,"Centro-oeste","GO",47478,12821.55,13140
"44348",2017,5,"Centro-oeste","GO",53844,14865.8,14940
"44349",2017,5,"Centro-oeste","GO",51925,13883.67,10468
"44350",2017,5,"Centro-oeste","GO",222379,18048.75,103774
"44351",2017,5,"Centro-oeste","GO",376830,52710.82,86452
"44352",2017,5,"Centro-oeste","GO",93102,12675.61,25267
"44353",2017,5,"Centro-oeste","GO",261632,13223.08,129982
"44354",2017,5,"Centro-oeste","GO",44298,13032.71,15321
"44355",2017,5,"Centro-oeste","GO",226070,22923.35,56739
"44356",2017,5,"Centro-oeste","GO",97114,26901.33,36356
"44357",2017,5,"Centro-oeste","GO",6234400,60886.97,2117877
"44358",2017,5,"Centro-oeste","GO",63890,12674.07,21066
"44359",2017,5,"Centro-oeste","GO",243925,24816.84,32342
"44360",2017,5,"Centro-oeste","GO",531542,23991.94,302898
"44361",2017,5,"Centro-oeste","GO",257952,30759.88,53757
"44362",2017,5,"Centro-oeste","GO",995607,109287.24,293879
"44363",2017,5,"Centro-oeste","GO",742656,11121.43,299312
"44364",2017,5,"Centro-oeste","GO",301347,15388.21,94258
"44365",2017,5,"Centro-oeste","GO",46469,13167.72,13065
"44366",2017,5,"Centro-oeste","GO",45854,18239.32,9570
"44367",2017,5,"Centro-oeste","GO",157882,14241.53,54211
"44368",2017,5,"Centro-oeste","GO",587907,62999.04,201706
"44369",2017,5,"Centro-oeste","GO",2294295,41452.93,733953
"44370",2017,5,"Centro-oeste","GO",72099,23802.99,24400
"44371",2017,5,"Centro-oeste","GO",447278,26477.09,134500
"44372",2017,5,"Centro-oeste","GO",69460,19262.3,19335
"44373",2017,5,"Centro-oeste","GO",59916,20139.88,13312
"44374",2017,5,"Centro-oeste","GO",31906,9414.6,8439
"44375",2017,5,"Centro-oeste","GO",39117,13327.73,11036
"44376",2017,5,"Centro-oeste","GO",383336,179716.89,12244
"44377",2017,5,"Centro-oeste","GO",50016,19637.27,9105
"44378",2017,5,"Centro-oeste","GO",206943,26702.3,58101
"44379",2017,5,"Centro-oeste","GO",267719,70286,49988
"44380",2017,5,"Centro-oeste","GO",723386,59143.61,204880
"44381",2017,5,"Centro-oeste","GO",49312,14593.69,16139
"44382",2017,5,"Centro-oeste","GO",108354,15597.2,24908
"44383",2017,5,"Centro-oeste","GO",98122,16165.1,33102
"44384",2017,5,"Centro-oeste","GO",166593,12891.16,61790
"44385",2017,5,"Centro-oeste","GO",137402,9092.84,25345
"44386",2017,5,"Centro-oeste","GO",2307202,19925.92,1222971
"44387",2017,5,"Centro-oeste","GO",65112,14084.31,19133
"44388",2017,5,"Centro-oeste","GO",137564,36421.45,23671
"44389",2017,5,"Centro-oeste","GO",60506,12113.34,14988
"44390",2017,5,"Centro-oeste","GO",181295,15804.62,71987
"44391",2017,5,"Centro-oeste","GO",116982,20870.99,42218
"44392",2017,5,"Centro-oeste","GO",1327457,19663.99,599222
"44393",2017,5,"Centro-oeste","GO",49049178,33455.43,30313847
"44394",2017,5,"Centro-oeste","GO",894441,21726.08,421526
"44395",2017,5,"Centro-oeste","GO",454181,18843.34,212445
"44396",2017,5,"Centro-oeste","GO",1539601,44870.62,560118
"44397",2017,5,"Centro-oeste","GO",186420,32959.71,42803
"44398",2017,5,"Centro-oeste","GO",197904,13665.51,78100
